,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.7,59.73,60.83,61.07,60.26,60.28,60.28
FIIs,6.21,2.77,0.04,0.04,0.17,0.01,0.0
DIIs,22.08,30.68,25.93,15.25,9.05,6.24,5.67
Public,12.02,6.83,13.2,23.64,30.52,33.48,34.06
No. of Shareholders,75347.0,38496.0,40862.0,41868.0,40889.0,39272.0,38770.0
