,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,121.75,174.08,269.95,88.23,161.65,185.04,156.16,166.07,186.03,148.95,159.21,157.98,157.09
Expenses,133.34,158.92,255.84,88.6,147.96,163.43,143.29,148.98,163.75,132.2,142.8,139.7,139.43
Operating Profit,-11.59,15.16,14.11,-0.37,13.69,21.61,12.87,17.09,22.28,16.75,16.41,18.28,17.66
OPM %,-9.52,8.71,5.23,-0.42,8.47,11.68,8.24,10.29,11.98,11.25,10.31,11.57,11.24
Other Income,6.98,3.95,3.52,3.87,6.71,2.59,3.11,2.29,2.24,6.41,6.53,1.53,2.6
Interest,6.87,6.09,5.95,5.47,5.57,5.99,5.7,6.3,7.55,7.3,7.91,7.49,7.82
Depreciation,10.25,9.52,9.23,9.17,8.63,8.08,7.71,8.54,9.79,10.14,9.91,10.1,10.29
Profit before tax,-21.73,3.5,2.45,-11.14,6.2,10.13,2.57,4.54,7.18,5.72,5.12,2.22,2.15
Tax %,2.72,-26.86,-371.02,2.15,-4.52,19.05,-3.89,26.21,30.08,15.73,15.82,25.68,16.74
Net Profit,-21.14,4.44,11.55,-10.89,6.48,8.2,2.67,3.35,5.02,4.82,4.31,1.65,1.79
EPS in Rs,-11.76,2.47,6.43,-6.06,3.61,4.56,1.49,1.86,2.79,2.68,2.4,0.92,1.0
