,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.0,7.0,6.0,7.0,6.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0
Expenses,6.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0
Operating Profit,2.0,3.0,3.0,4.0,3.0,3.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0
OPM %,23.0,48.0,48.0,52.0,40.0,48.0,-16.0,13.0,1.0,-74.0,-70.0,-29.0,16.0
Other Income,0.0,0.0,3.0,1.0,89.0,1.0,22.0,75.0,1.0,4.0,6.0,5.0,5.0
Interest,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,13.0,16.0,17.0,18.0
Depreciation,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-1.0,0.0,2.0,1.0,89.0,3.0,20.0,74.0,-2.0,-11.0,-12.0,-13.0,-12.0
Tax %,0.0,0.0,11.0,27.0,1.0,14.0,-2.0,15.0,-22.0,43.0,8.0,19.0,0.0
Net Profit,-1.0,0.0,2.0,1.0,88.0,2.0,20.0,63.0,-3.0,-6.0,-11.0,-11.0,-12.0
EPS in Rs,-1.02,0.14,1.69,0.79,67.12,1.71,15.19,48.12,-2.29,-4.93,-8.42,-8.12,-9.38
