,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.53,73.53,73.53,73.53,73.53,73.53,73.53,73.53
DIIs,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Public,26.37,26.37,26.37,26.37,26.37,26.37,26.36,26.37
No. of Shareholders,6831.0,6545.0,6383.0,6451.0,6307.0,6441.0,7111.0,7081.0
