,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.67,23.31,22.76,26.18,28.06,31.26,30.71,34.08,31.78,25.66,20.31,22.13,23.58
Expenses,20.15,24.29,21.0,23.39,25.51,25.97,23.55,25.87,26.4,22.65,17.62,21.06,22.39
Operating Profit,2.52,-0.98,1.76,2.79,2.55,5.29,7.16,8.21,5.38,3.01,2.69,1.07,1.19
OPM %,11.12,-4.2,7.73,10.66,9.09,16.92,23.31,24.09,16.93,11.73,13.24,4.84,5.05
Other Income,0.53,3.66,1.28,0.19,0.52,0.17,0.68,0.34,0.58,0.24,0.48,0.82,0.33
Interest,1.44,1.02,1.38,1.06,0.91,0.74,0.77,0.82,1.1,1.07,1.17,1.27,1.31
Depreciation,1.54,1.55,1.51,1.55,1.58,1.61,1.57,1.63,1.71,1.67,2.00,1.61,1.59
Profit before tax,0.07,0.11,0.15,0.37,0.58,3.11,5.5,6.1,3.15,0.51,0.00,-0.99,-1.38
Tax %,14.29,-27.27,53.33,24.32,32.76,28.3,29.82,26.72,28.57,37.25,,23.23,26.81
Net Profit,0.06,0.14,0.07,0.28,0.4,2.24,3.87,4.47,2.25,0.31,-0.05,-0.76,-1.02
EPS in Rs,0.06,0.14,0.07,0.27,0.39,2.18,3.77,4.36,2.19,0.3,-0.05,-0.74,-0.99
