,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.41,4.24,8.18,5.88,7.77,10.79,4.91,15.07,4.18,16.63,21.89,7.13
Cash from Investing Activity,-4.03,-7.64,-2.72,-8.48,-14.9,-12.85,-17.36,-3.08,-2.46,-11.33,-3.35,-3.4
Cash from Financing Activity,0.75,3.12,-5.0,2.75,8.18,2.23,11.62,-11.66,-1.54,-6.42,-18.56,-3.75
Net Cash Flow,0.13,-0.28,0.46,0.15,1.05,0.17,-0.8300000000000001,0.33,0.18,-1.12,-0.01,-0.02
