,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,64,69,60
Inventory Days,,73,109,98
Days Payable,,114,161,74
Cash Conversion Cycle,,23,17,84
Working Capital Days,,28,28,66
ROCE %,,34,23,9
