,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,35.96,35.96,35.96,35.96,35.96,35.96,35.96,38.66,38.66,38.66
Public,64.04,64.04,64.04,64.04,64.04,64.04,64.03,61.35,61.34,61.34
No. of Shareholders,7399.0,9216.0,9159.0,9164.0,9578.0,9436.0,9527.0,9821.0,9306.0,9469.0
