,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,9,9,9,9
Reserves,0,17,24,24,26
Borrowings,0,12,27,31,41
Other Liabilities,0,70,74,51,47
Total Liabilities,0,109,133,116,122
Fixed Assets,0,20,21,27,26
CWIP,0,0,0,0,0
Investments,0,0,0,0,0
Other Assets,0,89,112,89,96
Total Assets,0,109,133,116,122
