,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
Reserves,-13.36,-13.92,-13.34,-14.28,-14.44,-14.52,-14.6,-14.7,-14.96,-15.31,-15.44,-15.67,-15.79
Preference Capital,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.04,0.5700000000000001,0.0,1.01,1.05,1.13,1.21,1.31,1.57,1.81,1.95,2.17,1.29
Total Liabilities,0.18,0.15,0.16,0.23,0.11,0.11,0.11,0.11,0.11,0.0,0.01,0.0,0.0
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.18,0.15,0.16,0.23,0.11,0.11,0.11,0.11,0.11,0.0,0.01,0.0,0.0
Total Assets,0.18,0.15,0.16,0.23,0.11,0.11,0.11,0.11,0.11,0.0,0.01,0.0,0.0
