,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-1828,-2582,-4355,-2242,-2002,-1318,92
Cash from Investing Activity,,1672,-4267,1709,-2181,1718,-5472,2946
Cash from Financing Activity,,472,6401,2861,5169,-208,8062,-1101
Net Cash Flow,,316,-448,215,746,-492,1272,1936
