,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,53.56,53.56,53.56,55.69,51.38,51.38,51.38,51.41,51.41,51.41,51.41,51.41
FIIs,9.0,8.13,6.65,6.51,9.07,9.46,10.18,10.89,8.58,6.34,6.56,7.07
DIIs,1.49,1.63,2.07,2.11,4.77,5.16,6.06,5.23,7.16,8.15,9.05,7.78
Government,1.36,1.36,1.36,1.36,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
Public,34.59,35.32,36.36,34.33,33.53,32.75,31.14,31.23,31.62,32.85,31.74,32.51
No. of Shareholders,97530.0,113717.0,130420.0,133894.0,151560.0,152820.0,163438.0,154317.0,156501.0,164052.0,173347.0,188648.0
