,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0,0.33,-5.93,-0.62
Cash from Investing Activity,,0,0.0,-4.26,0.26
Cash from Financing Activity,,0,0.01,10.28,-0.03
Net Cash Flow,,0,0.33,0.09,-0.4
