,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.42,61.42,61.42,61.42,61.42,66.26,66.28,66.28
FIIs,15.06,22.91,25.05,26.04,26.64,22.36,22.38,22.37
DIIs,7.12,0.08,0.16,0.11,0.06,0.06,0.04,0.04
Public,16.29,15.39,13.09,12.15,11.6,11.26,11.28,11.27
Others,0.11,0.2,0.28,0.28,0.28,0.05,0.02,0.02
No. of Shareholders,22483.0,20771.0,19399.0,18612.0,18134.0,19103.0,19300.0,19677.0
