,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,13.0,16,8,3,10,6,2
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,13.0,16,8,3,10,6,2
Working Capital Days,74.0,48,36,35,42,32,14
ROCE %,,2,1,2,1,1,2
