,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,32,66,89,103,67,130,298
Cash from Investing Activity,-43,-58,-87,-108,-72,-131,-298
Cash from Financing Activity,0,0,0,0,0,0,0
Net Cash Flow,-11,8,2,-4,-5,-1,1
