,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96
Public,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04
No. of Shareholders,1608.0,1965.0,1872.0,2590.0,5262.0,6796.0,6936.0,6642.0
