,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,101.76,148.86,170.77,137.2,112.14,104.26,182.07,182.49,165.67,183.56,208.89,228.18,208.96
Expenses,96.81,145.41,166.55,133.56,108.69,101.47,175.27,179.32,162.57,178.81,202.16,224.09,205.73
Operating Profit,4.95,3.45,4.22,3.64,3.45,2.79,6.8,3.17,3.1,4.75,6.73,4.09,3.23
OPM %,4.86,2.32,2.47,2.65,3.08,2.68,3.73,1.74,1.87,2.59,3.22,1.79,1.55
Other Income,0.02,0.0,0.35,0.09,0.03,0.24,0.14,0.1,0.09,0.13,0.1,1.28,0.26
Interest,1.1,1.26,1.39,1.26,1.43,1.56,1.41,1.46,1.34,1.28,1.31,1.58,1.66
Depreciation,1.42,1.42,1.45,1.42,1.39,1.4,1.4,1.4,1.4,1.4,1.44,1.41,1.42
Profit before tax,2.45,0.77,1.73,1.05,0.66,0.07,4.13,0.41,0.45,2.2,4.08,2.38,0.41
Tax %,33.06,41.56,31.21,35.24,31.82,28.57,42.37,26.83,40.0,35.45,28.43,44.12,-29.27
Net Profit,1.64,0.45,1.2,0.68,0.44,0.05,2.39,0.3,0.27,1.42,2.92,1.33,0.53
EPS in Rs,0.35,0.1,0.26,0.15,0.09,0.01,0.51,0.06,0.06,0.3,0.62,0.28,0.11
