,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,410.0,436.0,520.0,736.0,608.0,860.0,880.0,757.0,652.0,655.0,733.0,729.0,652.0
Expenses,366.0,368.0,456.0,591.0,577.0,741.0,795.0,656.0,624.0,600.0,672.0,652.0,613.0
Operating Profit,43.0,68.0,64.0,145.0,31.0,119.0,85.0,100.0,29.0,55.0,61.0,77.0,39.0
OPM %,11.0,16.0,12.0,20.0,5.0,14.0,10.0,13.0,4.0,8.0,8.0,11.0,6.0
Other Income,0.0,2.0,2.0,4.0,7.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,8.0
Interest,4.0,4.0,5.0,3.0,1.0,7.0,5.0,2.0,4.0,6.0,-1.0,5.0,2.0
Depreciation,12.0,12.0,12.0,11.0,11.0,13.0,13.0,14.0,17.0,19.0,23.0,21.0,28.0
Profit before tax,29.0,53.0,49.0,136.0,25.0,100.0,69.0,87.0,10.0,34.0,43.0,56.0,18.0
Tax %,16.0,15.0,25.0,25.0,42.0,18.0,-1.0,26.0,15.0,19.0,43.0,31.0,39.0
Net Profit,24.0,45.0,36.0,102.0,15.0,82.0,70.0,64.0,9.0,27.0,24.0,38.0,11.0
EPS in Rs,5.36,2.01,1.38,3.88,0.55,3.11,2.65,2.43,0.32,1.03,0.92,1.44,0.4
