,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,72.92,72.92,72.92,72.92,72.92,72.53,72.51,72.5,72.5,72.39,72.39
FIIs,5.54,3.58,0.87,0.33,0.34,0.6,0.45,0.45,0.47,0.48,0.48
DIIs,6.05,5.01,3.3,3.28,3.39,3.22,1.62,1.65,1.73,1.54,1.55
Public,15.49,18.49,22.91,23.47,23.35,23.66,25.42,25.4,25.3,25.59,25.58
No. of Shareholders,97352.0,155600.0,335933.0,413344.0,421458.0,440446.0,476928.0,473411.0,464938.0,455337.0,452292.0
