,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,80,150,-7,188,196,106,65,199
Cash from Investing Activity,,-21,-37,-85,-123,-56,-641,76,-384
Cash from Financing Activity,,-57,-107,85,-63,-123,527,-124,232
Net Cash Flow,,1,6,-7,2,16,-7,17,47
