,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,33.11,33.11,33.11,37.78,37.78,31.48,34.37,34.37,34.37,34.37,38.89,38.89
Public,66.88,66.88,66.88,62.22,62.22,68.52,65.63,65.62,65.64,65.63,61.1,61.12
No. of Shareholders,3937.0,3406.0,3143.0,2782.0,2717.0,4382.0,7267.0,6916.0,6919.0,6838.0,6887.0,11200.0
