,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,98.79,100.0,100.0,100.0,100.0,100.0,100.01,100.01
No. of Shareholders,682.0,678.0,669.0,680.0,708.0,753.0,1696.0,2002.0
