,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,76,94,114,131,144,177,206,231,228,241,250,277,279
Borrowings,58,62,100,94,139,130,182,225,321,259,232,183,195
Other Liabilities,143,156,160,188,217,231,193,214,229,207,219,274,267
Total Liabilities,284,318,380,419,506,544,587,677,784,713,707,740,747
Fixed Assets,137,134,134,135,217,215,217,213,317,303,352,317,310
CWIP,0,38,70,84,0,0,57,103,72,75,9,9,13
Investments,0,0,0,0,0,0,0,0,0,0,0,1,2
Other Assets,147,146,175,199,289,329,313,361,395,335,346,412,423
Total Assets,284,318,380,419,506,544,587,677,784,713,707,740,747
