,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,137.35,130.27,129.72,96.93,111.95,143.1,192.06,147.88,184.1,171.99,177.62,147.64,153.53
Expenses,117.64,122.42,128.01,88.54,99.77,129.96,166.8,131.63,164.58,156.02,150.73,131.93,134.76
Operating Profit,19.71,7.85,1.71,8.39,12.18,13.14,25.26,16.25,19.52,15.97,26.89,15.71,18.77
OPM %,14.35,6.03,1.32,8.66,10.88,9.18,13.15,10.99,10.6,9.29,15.14,10.64,12.23
Other Income,0.95,6.12,14.73,4.79,1.48,1.4,2.7,1.71,2.09,6.2,4.47,2.03,2.93
Interest,9.51,7.59,9.74,5.65,6.08,5.71,9.61,6.69,8.34,7.31,10.89,5.56,7.54
Depreciation,4.06,4.32,6.26,3.62,3.44,3.83,3.76,4.07,4.21,4.41,4.47,4.06,4.11
Profit before tax,7.09,2.06,0.44,3.91,4.14,5.0,14.59,7.2,9.06,10.45,16.0,8.12,10.05
Tax %,18.34,38.83,-777.27,10.23,18.12,30.0,8.77,17.36,13.8,21.53,15.19,24.63,19.9
Net Profit,5.79,1.26,3.85,3.51,3.39,3.5,13.3,5.95,7.81,8.2,13.57,6.12,8.06
EPS in Rs,9.65,2.1,6.42,5.85,5.65,5.83,22.17,9.92,13.02,13.67,22.62,10.2,13.43
