,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01
Debtor Days,28.0,23,25,22,66,26
Inventory Days,222.0,190,201,219,439,224
Days Payable,181.0,140,178,209,464,411
Cash Conversion Cycle,70.0,72,48,32,41,-160
Working Capital Days,39.0,42,30,22,97,-89
ROCE %,,14,15,11,-13,-73
