,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01
Sales,1571.81,1742.23,1442.96,85.82,409.19,950.09,831.62,297.99,833.14,1255.38,607.42,272.88,177.61
Expenses,1314.38,1421.14,1294.86,195.71,461.38,907.58,754.67,396.61,814.13,1138.16,1255.28,274.93,195.92
Operating Profit,257.43,321.09,148.1,-109.89,-52.19,42.51,76.95,-98.62,19.01,117.22,-647.86,-2.05,-18.31
OPM %,16.38,18.43,10.26,-128.05,-12.75,4.47,9.25,-33.1,2.28,9.34,-106.66,-0.75,-10.31
Other Income,11.44,11.06,-46.84,10.56,14.8,13.18,11.82,11.18,2.57,14.92,-959.36,27.87,154.16
Interest,74.77,66.35,93.08,82.06,86.82,88.1,92.7,99.12,75.07,82.96,64.4,61.45,53.34
Depreciation,173.2,178.7,191.61,171.37,138.31,143.67,145.06,167.33,165.79,161.31,118.99,100.33,90.04
Profit before tax,20.9,87.1,-183.43,-352.76,-262.52,-176.08,-148.99,-353.89,-219.28,-112.13,-1790.61,-135.96,-7.53
Tax %,43.21,32.03,18.96,-0.05,1.8,1.41,-0.01,1.64,4.59,0.41,-4.99,0.0,0.0
Net Profit,11.87,59.2,-148.65,-352.95,-257.8,-173.6,-149.0,-348.08,-209.22,-111.67,-1879.91,-135.96,-7.53
EPS in Rs,0.59,2.94,-7.37,-17.49,-12.78,-8.6,-7.38,-17.25,-10.37,-5.53,-93.17,-6.74,-0.37
