,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,437,437,445,447,448,451,454,454,454,455,491,491,491
Reserves,1022,1433,1949,2439,2789,3450,4087,4946,5680,7144,8702,9953,10819
Borrowings,0,0,0,0,0,485,485,485,485,485,255,35,35
Other Liabilities,9067,10767,12350,11760,12440,18965,24723,27517,30423,31214,41401,44607,48562
Total Liabilities,10525,12637,14744,14646,15676,23351,29750,33403,37042,39298,50848,55086,59908
Fixed Assets,393,390,373,381,510,516,368,1965,664,717,941,883,576
CWIP,7,10,17,9,10,11,38,17,12,14,11,25,0
Investments,6034,7800,9290,10200,11426,14806,18193,20714,26327,30788,38412,42836,45312
Other Assets,4092,4436,5064,4056,3730,8018,11151,10707,10039,7779,11485,11342,14019
Total Assets,10525,12637,14744,14646,15676,23351,29750,33403,37042,39298,50848,55086,59908
