,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2995.0,3193.0,3163.0,4023.0,3976.0,4007.0,4020.0,4129.0,4669.0,4559.0,4519.0,4694.0,5251.0
Expenses,2453.0,2781.0,3178.0,3775.0,3388.0,3598.0,4391.0,3684.0,4095.0,4105.0,4874.0,4204.0,4507.0
Operating Profit,542.0,413.0,-15.0,248.0,588.0,409.0,-371.0,445.0,574.0,454.0,-355.0,491.0,744.0
OPM %,18.0,13.0,-0.0,6.0,15.0,10.0,-9.0,11.0,12.0,10.0,-8.0,10.0,14.0
Other Income,12.0,6.0,466.0,11.0,6.0,12.0,781.0,20.0,36.0,11.0,928.0,29.0,20.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,555.0,418.0,450.0,258.0,594.0,421.0,410.0,465.0,610.0,465.0,573.0,520.0,764.0
Tax %,25.0,25.0,23.0,25.0,25.0,25.0,24.0,25.0,3.0,24.0,24.0,25.0,24.0
Net Profit,416.0,314.0,346.0,194.0,447.0,318.0,313.0,349.0,591.0,353.0,437.0,390.0,577.0
EPS in Rs,9.15,6.9,7.6,4.27,9.11,6.47,6.37,7.11,12.02,7.18,8.9,7.95,11.75
