,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,51.89,51.88,51.87,48.08,48.05,48.04,48.03,48.02,48.02,48.02,48.01,48.0
FIIs,28.41,29.08,29.75,27.73,28.12,26.88,25.0,24.07,23.39,22.85,22.0,22.37
DIIs,12.52,11.96,11.69,10.54,13.47,13.73,15.37,15.89,16.68,17.23,18.1,18.41
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.1,0.1,0.1
Public,7.18,7.08,6.69,13.65,10.36,11.34,11.59,11.92,11.79,11.79,11.79,11.11
No. of Shareholders,251025.0,258816.0,254123.0,265104.0,275002.0,287701.0,291428.0,298048.0,292282.0,287023.0,275356.0,264710.0
