,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.71,51.36,51.14,53.62,54.0,53.56,53.57,54.26
FIIs,0.0,9.44,10.37,6.45,6.45,6.44,6.4,6.36
DIIs,0.09,1.97,4.52,5.22,0.0,1.54,1.91,0.37
Government,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Public,47.19,37.23,33.97,34.71,39.55,38.46,38.13,39.01
No. of Shareholders,17569.0,23917.0,23225.0,24377.0,21552.0,19493.0,19597.0,17324.0
