,2008-03-01,2009-03-01,2010-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-197,-65,57,-38,-12,12,35,74,3,59,86
Cash from Investing Activity,-115,-108,5,-1,-4,-7,-6,7,-20,-16,-12
Cash from Financing Activity,356,133,-66,6,8,-4,-30,-28,-22,-58,-76
Net Cash Flow,45,-41,-4,-33,-8,0,-1,52,-39,-15,-2
