,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.47,56.47,56.47,73.91,73.91,73.91,73.91
FIIs,0.0,0.0,0.0,0.0,0.0,1.14,1.14
Public,43.53,43.53,43.53,26.09,26.09,24.96,24.95
No. of Shareholders,425.0,336.0,354.0,330.0,271.0,263.0,275.0
