,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.81,59.81,59.81,59.81,59.81,59.81,59.8,59.8
Public,40.19,40.19,40.19,40.19,40.19,40.19,40.19,40.19
No. of Shareholders,3590.0,3670.0,3694.0,3550.0,3582.0,4458.0,4952.0,5077.0
