,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,2868.0,3007.0,3098.0,3104.0,3207.0,3282.0,3426.0,3457.0,3815.0,4131.0,4495.0,4789.0,5068.0
Interest,1747.0,1700.0,1714.0,1697.0,1708.0,1755.0,1814.0,1772.0,1928.0,2149.0,2308.0,2449.0,2636.0
Expenses,1138.0,1476.0,2420.0,1740.0,1870.0,1812.0,1321.0,1349.0,1507.0,1622.0,2098.0,1882.0,2164.0
Financing Profit,-17.0,-170.0,-1037.0,-334.0,-370.0,-285.0,291.0,337.0,380.0,359.0,89.0,458.0,268.0
Financing Margin %,-1.0,-6.0,-33.0,-11.0,-12.0,-9.0,8.0,10.0,10.0,9.0,2.0,10.0,5.0
Other Income,402.0,575.0,1237.0,687.0,832.0,611.0,522.0,317.0,503.0,640.0,822.0,629.0,668.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,385.0,405.0,200.0,353.0,462.0,327.0,813.0,654.0,883.0,999.0,911.0,1088.0,936.0
Tax %,66.0,62.0,18.0,41.0,43.0,1.0,56.0,31.0,39.0,22.0,8.0,19.0,2.0
Net Profit,142.0,156.0,169.0,214.0,274.0,310.0,356.0,453.0,535.0,777.0,841.0,884.0,920.0
EPS in Rs,0.22,0.24,0.26,0.33,0.41,0.46,0.53,0.67,0.79,1.15,1.25,1.25,1.3
Gross NPA %,8.81,7.69,7.23,6.35,5.56,4.73,3.94,3.74,3.4,2.94,2.47,2.28,2.19
Net NPA %,3.3,2.59,2.48,2.22,1.73,1.24,0.97,0.88,0.68,0.47,0.25,0.24,0.23
