,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83
Public,89.17,89.17,89.17,89.17,89.17,89.17,89.17,89.16,89.17,89.16,89.16,89.18
No. of Shareholders,6641.0,6641.0,6646.0,6494.0,7038.0,7686.0,7411.0,7151.0,6974.0,6930.0,7036.0,7187.0
