,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,71.87,71.87,71.87,71.87
FIIs,0.0,2.58,2.58,0.0
Public,28.12,25.55,25.55,28.13
No. of Shareholders,448.0,8522.0,9788.0,18668.0
