,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-0.04,-2.0,-25.06
Cash from Investing Activity,0,0.0,-0.44,-32.61
Cash from Financing Activity,0,1.2,13.48,47.9
Net Cash Flow,0,1.17,11.04,-9.77
