,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,365.00,127.09,221.52
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,,365.00,127.09,221.52
Working Capital Days,,-4745.00,226.73,399.20
ROCE %,,-28.57,6.88,11.55
