,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,25,25,25,25,25,25,25,25,25,25,25,25,25
Reserves,671,854,1014,1186,1290,1670,1869,2129,2236,3144,3819,4377,4580
Borrowings,351,470,473,393,412,279,248,162,441,38,46,51,44
Other Liabilities,484,684,668,753,697,832,793,913,917,1075,1106,1241,1125
Total Liabilities,1532,2032,2179,2357,2425,2807,2936,3229,3619,4282,4996,5694,5774
Fixed Assets,739,1028,1088,1033,1185,1263,1353,1521,1608,1714,1767,2064,2067
CWIP,34,33,18,100,68,47,75,90,93,51,156,84,111
Investments,89,110,107,121,126,175,194,222,207,337,476,577,584
Other Assets,670,862,966,1104,1046,1322,1314,1396,1711,2180,2597,2969,3012
Total Assets,1532,2032,2179,2357,2425,2807,2936,3229,3619,4282,4996,5694,5774
