,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.52,5.22,6.83,5.41,5.04,5.2,5.09,4.07,4.35,4.77,8.63,4.88,4.45
Expenses,5.39,5.25,5.15,5.2,4.36,4.52,4.1,4.03,4.27,4.22,7.9,4.76,4.55
Operating Profit,0.13,-0.03,1.68,0.21,0.68,0.68,0.99,0.04,0.08,0.55,0.73,0.12,-0.1
OPM %,2.36,-0.57,24.6,3.88,13.49,13.08,19.45,0.98,1.84,11.53,8.46,2.46,-2.25
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.1,0.0,0.0
Interest,0.02,0.02,-0.05,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0
Depreciation,1.3,1.29,1.23,1.14,1.15,1.15,1.14,1.02,0.99,0.85,0.87,0.78,0.79
Profit before tax,-1.19,-1.34,0.5,-0.93,-0.47,-0.47,-0.15,-1.08,-1.19,-0.3,-0.04,-0.66,-0.89
Tax %,57.14,-21.64,-64.0,26.88,31.91,21.28,0.0,21.3,26.05,30.0,1050.0,-3.03,11.24
Net Profit,-0.51,-1.64,0.82,-0.67,-0.33,-0.37,-0.16,-0.85,-0.89,-0.2,0.38,-0.68,-0.79
EPS in Rs,-0.85,-2.73,1.36,-1.11,-0.55,-0.62,-0.27,-1.41,-1.48,-0.33,0.63,-1.13,-1.31
