,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.21,-21.52,4.03,4.78,13.75,-9.08,3.62,1.25,0.44
Cash from Investing Activity,-2.65,16.85,-2.73,-1532.18,-8.05,3.86,-3.22,-1.4,-0.33
Cash from Financing Activity,-0.13,4.51,-1.43,1527.41,-0.06,-0.01,-0.01,0.0,-0.38
Net Cash Flow,0.42,-0.16,-0.14,0.02,5.64,-5.22,0.38,-0.15,-0.26
