,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,23.99,18.66,18.13,19.88,19.88,47.79,51.0,54.81
FIIs,4.74,3.57,3.64,3.5,3.5,1.12,0.18,0.18
DIIs,1.7,1.01,1.01,0.66,0.47,1.19,3.74,0.41
Public,69.57,76.75,77.22,75.96,76.15,49.89,45.08,44.61
No. of Shareholders,19769.0,20791.0,20281.0,19642.0,19350.0,26220.0,26820.0,26652.0
