,2012-03-01,2013-03-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22,22,22,22,22,22,28,28,29,29,29,31,33.0
Reserves,51,44,30,20,22,16,21,14,-43,-54,-15,-3,35.0
Preference Capital,1,1,1,1,1,0,1,1,1,1,1,1,
Borrowings,133,126,163,136,120,126,112,96,141,163,130,74,54.0
Other Liabilities,77,97,114,102,78,88,69,78,74,53,43,50,30.0
Total Liabilities,283,289,329,279,242,252,229,216,200,190,186,152,152.0
Fixed Assets,137,93,162,122,104,133,116,108,105,98,94,68,63.0
CWIP,8,47,22,27,30,24,28,31,28,26,18,16,17.0
Investments,6,6,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,132,143,145,130,107,94,85,77,68,66,74,67,71.0
Total Assets,283,289,329,279,242,252,229,216,200,190,186,152,152.0
