,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,29.27,34.05,38.33,41.21,43.5,40.27,40.28,40.29
DIIs,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Public,70.73,65.95,61.67,58.78,56.5,59.73,59.72,59.72
No. of Shareholders,1497.0,6183.0,5553.0,4949.0,4342.0,7561.0,5630.0,5297.0
