,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.39,5.39,6.1,6.1,6.1
Reserves,-0.03,0.0,0.05,0.26,9.73,10.04,10.99,11.67,15.24,16.66,25.5,28.0,41.92
Borrowings,4.29,4.43,1.46,4.93,9.23,4.69,7.24,7.89,0.55,16.39,15.86,115.28,145.56
Other Liabilities,0.25,0.01,0.06,0.26,0.28,0.87,0.59,0.85,2.91,3.69,1.21,10.14,5.62
Total Liabilities,9.51,9.44,6.57,10.45,24.34,20.7,23.92,25.51,24.09,42.13,48.67,159.52,199.2
Fixed Assets,0.0,0.0,0.0,0.0,0.3,0.34,0.35,0.34,0.32,0.42,0.4,0.48,0.46
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,2.72,0.29,0.01,0.01,0.2,1.55,3.4,16.08
Other Assets,9.51,9.44,6.57,10.45,24.04,17.64,23.28,25.16,23.76,41.51,46.72,155.64,182.66
Total Assets,9.51,9.44,6.57,10.45,24.34,20.7,23.92,25.51,24.09,42.13,48.67,159.52,199.2
