,2007-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,110.61,65.26,127.99,199.83,116.52,254.78,190.02,144.6,101.04,95.9,180.86
Inventory Days,395.42,410.19,128.82,4512.73,127.13,1926.39,226.71,27.85,21.18,365.88,586.82
Days Payable,456.25,10.43,56.36,33.18,1.37,81.11,34.01,58.67,7.94,149.68,36.3
Cash Conversion Cycle,49.77,465.03,200.45,4679.38,242.29,2100.06,382.72,113.78,114.28,312.1,731.38
Working Capital Days,-88.48,235.68,197.19,564.83,226.87,556.8,349.96,117.51,124.35,281.82,590.84
ROCE %,,,13.85,3.76,3.95,2.12,0.23,0.31,5.01,3.46,-0.85
