,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,56.44,36.72,25.39,44.01,48.78,45.19,36.49,51.72,66.43,64.37
Inventory Days,,149.81,68.01,80.44,104.12,122.67,70.23,133.99,229.18,146.56,143.47
Days Payable,,103.46,92.4,43.94,107.19,31.75,22.88,55.57,92.06,98.67,29.83
Cash Conversion Cycle,,102.79,12.34,61.89,40.94,139.7,92.54,114.9,188.84,114.32,178.01
Working Capital Days,,158.58,34.18,28.03,38.11,101.95,76.77,86.85,149.23,84.26,117.24
ROCE %,,9.1,21.28,12.16,16.34,26.69,41.37,4.3,3.55,27.7,31.78
