,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.37,-0.29,2.63,2.5700000000000003,2.19,-0.94,2.21,3.34,-3.02,1.21,4.48
Cash from Investing Activity,-0.21,-5.47,-1.05,-0.8,-0.61,-0.58,-6.72,-4.75,-2.79,-2.9,-3.34
Cash from Financing Activity,1.69,5.85,-1.59,-1.73,-1.64,2.02,4.07,2.09,5.13,2.43,-1.9
Net Cash Flow,0.11,0.1,-0.01,0.05,-0.06,0.49,-0.44,0.68,-0.68,0.74,-0.76
