,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,617.0,827.0,849.0,561.0,903.0,961.0,1050.0,1010.0,981.0,978.0,1080.0,1148.0,1072.0
Expenses,543.0,714.0,739.0,517.0,809.0,876.0,939.0,928.0,910.0,917.0,994.0,1059.0,992.0
Operating Profit,74.0,114.0,110.0,43.0,94.0,85.0,111.0,82.0,71.0,61.0,86.0,88.0,80.0
OPM %,12.0,14.0,13.0,8.0,10.0,9.0,11.0,8.0,7.0,6.0,8.0,8.0,7.0
Other Income,7.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,6.0,2.0,11.0,14.0
Interest,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,10.0,11.0,9.0
Depreciation,8.0,9.0,12.0,11.0,11.0,13.0,12.0,13.0,14.0,16.0,16.0,17.0,16.0
Profit before tax,71.0,108.0,100.0,35.0,82.0,72.0,100.0,72.0,58.0,49.0,62.0,72.0,68.0
Tax %,30.0,29.0,32.0,29.0,28.0,28.0,10.0,25.0,26.0,26.0,25.0,26.0,24.0
Net Profit,50.0,77.0,68.0,25.0,59.0,52.0,91.0,54.0,43.0,36.0,46.0,53.0,52.0
EPS in Rs,1.17,1.79,1.59,0.57,1.37,1.22,2.1,1.25,1.0,0.83,1.07,1.23,1.2
