,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.17,64.31,64.12,62.73,57.22,55.88,55.8,55.63
FIIs,12.52,11.68,12.38,13.39,14.87,12.67,12.84,13.16
DIIs,10.06,12.51,11.86,13.44,13.87,17.31,19.1,19.37
Public,12.25,11.5,11.64,10.44,14.05,14.14,12.27,11.84
No. of Shareholders,56907.0,74494.0,78625.0,80692.0,92182.0,145164.0,123131.0,118152.0
