,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.36,20.21,21.48,18.72,22.65,27.24,27.91,30.89,37.66,34.94,29.9,35.77,40.12
Expenses,11.64,18.66,19.36,17.08,21.44,25.71,25.71,29.04,34.91,31.77,28.04,32.13,36.43
Operating Profit,1.72,1.55,2.12,1.64,1.21,1.53,2.2,1.85,2.75,3.17,1.86,3.64,3.69
OPM %,12.87,7.67,9.87,8.76,5.34,5.62,7.88,5.99,7.3,9.07,6.22,10.18,9.2
Other Income,0.32,0.67,0.31,0.31,1.0,0.4,0.44,0.18,-0.13,0.53,0.22,1.39,0.83
Interest,0.15,0.4,0.24,0.07,0.06,0.04,0.03,0.05,0.01,0.01,0.04,0.03,0.03
Depreciation,0.56,0.54,0.56,0.49,0.51,0.51,0.5,0.52,0.48,0.41,0.4,0.4,0.4
Profit before tax,1.33,1.28,1.63,1.39,1.64,1.38,2.11,1.46,2.13,3.28,1.64,4.6,4.09
Tax %,9.77,16.41,17.18,23.74,16.46,21.74,21.8,76.71,30.99,26.83,57.93,21.3,22.0
Net Profit,1.2,1.07,1.34,1.06,1.37,1.08,1.65,0.34,1.46,2.4,0.69,3.63,3.19
EPS in Rs,2.33,2.08,2.61,2.06,2.66,2.1,3.21,0.66,2.84,4.67,1.34,7.06,6.2
