,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,3.0,3,17,2,14
Inventory Days,0.0,0,2,,
Days Payable,4.0,1,7,,
Cash Conversion Cycle,-1.0,2,11,2,14
Working Capital Days,-2.0,2,25,13,26
ROCE %,,41,9,4,27
