,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.38,73.38,73.38,73.38,73.38,73.38,73.38,73.38
DIIs,0.47,0.44,0.44,0.44,0.43,0.29,0.28,0.28
Government,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Public,26.02,26.05,26.05,26.05,26.07,26.2,26.22,26.22
No. of Shareholders,12829.0,9510.0,8900.0,8796.0,7977.0,7854.0,7034.0,6818.0
