,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,29.01,29.59,3.36,11.21,20.14,21.02,2.76,9.59,19.65,16.66,3.62,10.4,12.37
Expenses,22.58,27.33,6.91,10.21,13.48,16.31,7.05,7.84,11.62,17.26,12.77,9.94,8.42
Operating Profit,6.43,2.26,-3.55,1.0,6.66,4.71,-4.29,1.75,8.03,-0.6,-9.15,0.46,3.95
OPM %,22.16,7.64,-105.65,8.92,33.07,22.41,-155.43,18.25,40.87,-3.6,-252.76,4.42,31.93
Other Income,0.09,0.84,2.77,0.23,-2.53,-2.27,16.14,-0.19,2.67,-1.12,2.83,1.06,0.55
Interest,0.45,0.49,0.15,0.18,0.16,0.08,0.01,0.07,0.07,0.08,0.21,0.09,0.11
Depreciation,0.94,0.99,0.41,0.43,0.45,0.44,0.48,0.43,0.44,0.43,0.48,0.41,0.45
Profit before tax,5.13,1.62,-1.34,0.62,3.52,1.92,11.36,1.06,10.19,-2.23,-7.01,1.02,3.94
Tax %,23.39,-33.33,-37.31,-45.16,2.84,5.21,-6.87,23.58,33.86,12.56,23.25,26.47,31.47
Net Profit,3.93,2.16,-1.84,0.9,3.42,1.82,12.14,0.81,6.74,-1.95,-5.38,0.75,2.7
EPS in Rs,4.36,2.4,-2.04,1.0,3.8,2.02,13.48,0.9,7.48,-2.17,-5.97,0.83,3.0
