,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.91,4.08,4.08,12.88
Reserves,5.47,7.55,16.1,15.24
Preference Capital,5.2,5.2,5.2,
Borrowings,0.0,8.79,14.16,14.05
Other Liabilities,12.65,27.12,29.43,22.4
Total Liabilities,20.03,47.54,63.77,64.57
Fixed Assets,0.85,0.96,1.0,1.9
CWIP,0.0,0.0,0.0,0.0
Investments,1.09,0.02,1.13,1.22
Other Assets,18.09,46.56,61.64,61.45
Total Assets,20.03,47.54,63.77,64.57
