,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.38,0.38,0.38,2.85,7.85,7.85
Reserves,0.55,0.55,0.58,1.65,5.62,5.53
Borrowings,0.0,0.0,1.47,0.0,0.0,0.0
Other Liabilities,0.5,1.18,0.01,0.09,0.12,0.12
Total Liabilities,1.43,2.11,2.44,4.59,13.59,13.5
Fixed Assets,1.35,1.77,2.0,2.21,2.17,2.21
CWIP,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.01,0.0,0.0,0.0,0.0,0.0
Other Assets,0.07,0.34,0.44,2.38,11.42,11.29
Total Assets,1.43,2.11,2.44,4.59,13.59,13.5
