,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0.67,0.38,-3.1,-6.37
Cash from Investing Activity,,-0.41,-0.25,-0.23,-0.1
Cash from Financing Activity,,0.0,0.0,3.43,9.13
Net Cash Flow,,0.25,0.13,0.09,2.67
