,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.68,41.73,43.66,48.4,63.05,73.07,76.89,73.5,44.28,23.51,35.67,31.78,30.97
Expenses,13.35,38.9,40.58,44.33,58.02,67.77,72.93,69.04,41.25,20.86,30.5,26.55,27.87
Operating Profit,3.33,2.83,3.08,4.07,5.03,5.3,3.96,4.46,3.03,2.65,5.17,5.23,3.1
OPM %,19.96,6.78,7.05,8.41,7.98,7.25,5.15,6.07,6.84,11.27,14.49,16.46,10.01
Other Income,-0.05,0.16,1.08,0.55,0.11,0.11,0.11,0.26,0.34,0.04,0.36,0.19,1.91
Interest,0.85,0.43,0.65,0.77,1.06,1.04,0.66,1.37,1.05,0.87,1.13,1.02,1.65
Depreciation,0.69,1.03,0.68,0.78,0.81,0.76,1.33,1.26,1.26,1.32,0.08,0.98,1.37
Profit before tax,1.74,1.53,2.83,3.07,3.27,3.61,2.08,2.09,1.06,0.5,4.32,3.42,1.99
Tax %,24.71,22.22,20.14,22.15,21.41,27.15,33.17,24.88,-1.89,30.0,27.78,29.82,22.11
Net Profit,1.3,1.2,2.27,2.38,2.56,2.63,1.38,1.57,1.09,0.35,3.12,2.4,1.54
EPS in Rs,1.02,0.94,1.78,1.87,2.01,2.06,1.08,1.23,0.86,0.27,2.45,1.88,1.21
