,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,183,183,183,184,184,184,184,175,175,175,177,178,178
Reserves,744,846,963,1105,1214,1410,1745,1652,1503,1648,1705,1770,1838
Borrowings,213,163,154,124,137,81,45,51,345,248,199,213,276
Other Liabilities,405,441,468,493,417,409,481,516,463,405,456,418,462
Total Liabilities,1545,1633,1770,1905,1951,2084,2455,2394,2486,2476,2537,2579,2753
Fixed Assets,748,831,850,816,867,910,1002,986,1221,1202,1154,1073,1098
CWIP,45,7,2,4,46,21,21,1,1,0,0,1,8
Investments,46,81,72,69,71,27,36,37,18,14,14,66,75
Other Assets,706,714,845,1016,968,1126,1397,1370,1245,1259,1369,1439,1572
Total Assets,1545,1633,1770,1905,1951,2084,2455,2394,2486,2476,2537,2579,2753
