,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.82,63.83,63.83,63.39,63.39,63.58,63.58
Public,36.18,36.17,36.17,36.61,36.61,36.42,36.43
No. of Shareholders,1502.0,1448.0,1536.0,4574.0,4558.0,4824.0,5605.0
