,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,11,11,11,11
Reserves,32,37,31,26,27,28,25,33,39,49,56,57,59
Borrowings,32,47,43,45,37,33,31,28,16,10,3,6,9
Other Liabilities,50,40,48,34,35,20,25,37,30,21,18,32,26
Total Liabilities,118,129,126,109,103,85,85,101,88,92,88,106,106
Fixed Assets,32,45,41,35,32,30,30,30,32,31,33,37,40
CWIP,4,1,1,1,1,1,1,2,0,1,1,2,1
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,81,83,83,72,69,54,54,69,56,60,53,66,65
Total Assets,118,129,126,109,103,85,85,101,88,92,88,106,106
