,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.56,38.37,40.25,37.25,35.12,43.5,41.35,43.29,46.38,51.58,49.86,43.66,41.59
Expenses,28.95,37.16,37.87,34.75,34.21,37.78,36.23,40.22,43.41,44.57,43.18,37.57,37.71
Operating Profit,1.61,1.21,2.38,2.5,0.91,5.72,5.12,3.07,2.97,7.01,6.68,6.09,3.88
OPM %,5.27,3.15,5.91,6.71,2.59,13.15,12.38,7.09,6.4,13.59,13.4,13.95,9.33
Other Income,1.03,1.69,0.51,1.01,1.13,0.61,0.59,0.15,1.18,0.8,0.19,0.27,0.39
Interest,0.04,0.02,0.06,0.05,0.03,0.0,0.0,0.0,0.08,0.12,0.11,0.09,0.09
Depreciation,0.36,0.37,0.39,0.41,0.41,0.44,0.82,0.48,0.48,0.48,0.48,0.5,0.51
Profit before tax,2.24,2.51,2.44,3.05,1.6,5.89,4.89,2.74,3.59,7.21,6.28,5.77,3.67
Tax %,31.25,27.09,29.51,-5.57,23.12,25.3,28.43,19.71,20.89,21.78,26.43,24.61,27.25
Net Profit,1.54,1.83,1.72,3.22,1.23,4.4,3.5,2.2,2.84,5.64,4.62,4.35,2.67
EPS in Rs,2.55,3.02,2.84,5.32,2.03,7.27,5.79,3.64,4.69,9.32,7.64,7.19,4.41
