,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,40.59,57.24,81.71,157.44
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,,40.59,57.24,81.71,157.44
Working Capital Days,,-24.28,-43.41,-44.87,169.47
ROCE %,,,25.64,16.23,7.87
